Longitude,Latitude,Elevation Meters
6.825679,44.585948,1875
6.825059,44.58546,1873
6.824624,44.585249,1874
6.824171,44.58491,1871
6.823317,44.584135,1865
6.822923,44.583852,1864
6.822282,44.583522,1858
6.821882,44.583181,1856
6.821773,44.583107,1855
6.821708,44.583055,1855
6.821817,44.582933,1852
6.822005,44.582703,1846
6.822166,44.582474,1838
6.822075,44.582168,1831
6.821903,44.58171,1827
6.82193,44.581252,1824
6.82193,44.580877,1824
6.821855,44.580548,1826
6.821608,44.580254,1830
6.821372,44.579918,1836
6.821281,44.579532,1828
6.82119,44.579252,1818
6.820991,44.578916,1811
6.820701,44.578656,1809
6.82031,44.57827,1805
6.819908,44.577854,1798
6.819822,44.577445,1790
6.819763,44.577003,1781
6.819779,44.576598,1773
6.819688,44.576029,1767
6.819569,44.575504,1764
6.819522,44.575295,1763
6.819452,44.574791,1760
6.819017,44.574344,1754
6.818781,44.574206,1754
6.818084,44.573819,1756
6.817799,44.573505,1754
6.817858,44.573352,1750
6.817923,44.572913,1744
6.817816,44.572557,1741
6.817472,44.572041,1739
6.817274,44.571586,1738
6.817118,44.571036,1735
6.816662,44.570344,1730
6.816072,44.569774,1727
6.815801,44.569632,1726
6.815396,44.569419,1724
6.814592,44.569159,1722
6.813717,44.569018,1722
6.813347,44.568866,1725
6.813299,44.568787,1725
6.813182,44.568649,1724
6.813052,44.568359,1723
6.813005,44.568276,1723
6.812779,44.567823,1721
6.812824,44.567519,1719
6.812764,44.567328,1719
6.812733,44.567128,1718
6.81262,44.566857,1714
6.812439,44.566624,1711
6.812143,44.566327,1712
6.811943,44.566022,1710
6.811836,44.56572,1712
6.811747,44.565411,1711
6.811614,44.564808,1711
6.811632,44.564445,1709
6.811631,44.564331,1708
6.811556,44.564235,1708
6.811413,44.564115,1706
6.811057,44.563933,1706
6.810937,44.56388,1706
6.810845,44.563807,1705
6.810725,44.563618,1704
6.810685,44.563373,1702
6.810586,44.563163,1701
6.810483,44.563026,1702
6.81037,44.562901,1702
6.810211,44.562776,1703
6.810114,44.562624,1704
6.810014,44.562319,1706
6.810009,44.562161,1707
6.810096,44.562007,1707
6.810203,44.56182,1706
6.810338,44.561445,1704
6.81037,44.561237,1702
6.810334,44.561148,1703
6.810262,44.561067,1702
6.809718,44.560471,1698
6.809631,44.560357,1698
6.809304,44.560005,1697
6.808618,44.559637,1699
6.808108,44.559257,1697
6.806837,44.558244,1684
6.806704,44.558139,1684
6.806598,44.55801,1683
6.806532,44.557757,1681
6.806483,44.557549,1680
6.806418,44.557254,1680
6.806329,44.556946,1680
6.806116,44.556466,1683
6.805901,44.555988,1677
6.805351,44.555158,1673
6.805172,44.554853,1671
6.804953,44.554561,1669
6.804355,44.553894,1664
6.804287,44.553875,1663
6.804219,44.553865,1661
6.803891,44.553841,1662
6.803372,44.553813,1667
6.80323,44.5538,1667
6.803071,44.553754,1666
6.802921,44.553659,1666
6.802783,44.55352,1665
6.80233,44.552954,1661
6.80205,44.552668,1659
6.801689,44.552364,1659
6.801719,44.552223,1654
6.801385,44.551678,1650
6.801156,44.551126,1647
6.800862,44.550786,1644
6.800494,44.550024,1640
6.800252,44.549538,1640
6.800132,44.548954,1639
6.799893,44.548628,1636
6.799668,44.548531,1639
6.799224,44.548512,1648
6.798828,44.548122,1649
6.798658,44.547857,1644
6.79846,44.547755,1644
6.797886,44.547575,1641
6.797589,44.547631,1643
6.797251,44.547626,1650
6.797006,44.547337,1640
6.796286,44.546996,1637
6.795849,44.546816,1647
6.795514,44.546478,1651
6.79549,44.546266,1650
6.7956,44.546043,1648
6.795436,44.545644,1651
6.795336,44.545516,1651
6.795295,44.545368,1650
6.795168,44.545243,1650
6.794858,44.545068,1650
6.793968,44.544811,1656
6.793807,44.544717,1658
6.79369,44.54459,1656
6.793635,44.544515,1654
6.793524,44.544362,1647
6.793429,44.544324,1644
6.79332,44.544316,1642
6.793138,44.544303,1645
6.792924,44.544167,1648
6.792561,44.5439,1644
6.79227,44.543663,1647
6.792183,44.543418,1641
6.792122,44.543312,1637
6.791994,44.543241,1635
6.791775,44.543226,1635
6.791613,44.543243,1636
6.791468,44.543239,1638
6.791294,44.543182,1638
6.790518,44.542804,1635
6.790051,44.542656,1633
6.789827,44.54259,1631
6.789595,44.542565,1630
6.789152,44.542551,1632
6.78796,44.542344,1630
6.787518,44.542295,1627
6.787312,44.542302,1628
6.787112,44.542322,1631
6.786717,44.54227,1633
6.786352,44.54218,1635
6.785757,44.541702,1630
6.785282,44.541452,1631
6.785127,44.541227,1629
6.784882,44.541008,1628
6.784611,44.54082,1624
6.784269,44.540671,1624
6.783988,44.540494,1625
6.783831,44.540306,1623
6.783737,44.540144,1622
6.783644,44.539881,1621
6.783683,44.539587,1620
6.783597,44.539104,1620
6.783527,44.538939,1620
6.783395,44.538818,1620
6.782969,44.538644,1614
6.782602,44.538306,1602
6.78255,44.538212,1600
6.782626,44.538058,1599
6.782739,44.537865,1597
6.782917,44.537695,1597
6.783053,44.53761,1598
6.783175,44.537496,1598
6.783523,44.53722,1600
6.78385,44.536877,1605
6.784029,44.536585,1605
6.784143,44.536519,1606
6.78438,44.536368,1611
6.784502,44.536367,1616
6.784562,44.536441,1623
6.784633,44.536521,1627
6.784703,44.53659,1631
6.784824,44.536625,1631
6.784952,44.536614,1630
6.785132,44.536559,1626
6.78526,44.536478,1618
6.785357,44.536448,1610
6.785446,44.536425,1602
6.785544,44.536419,1594
6.785752,44.536228,1559
6.785761,44.536072,1564
6.785847,44.535944,1590
6.785957,44.535838,1615
6.785924,44.535749,1617
6.785696,44.535535,1605
6.78566,44.535474,1605
6.785665,44.535284,1617
6.785796,44.534714,1628
6.785899,44.534623,1632
6.785992,44.534531,1635
6.786376,44.534245,1642
6.78661,44.534085,1644
6.7869,44.533922,1647
6.787172,44.533727,1651
6.787465,44.533462,1653
6.787577,44.533396,1655
6.78794,44.533222,1662
6.788185,44.533128,1666
6.788336,44.533002,1666
6.788344,44.532912,1666
6.788234,44.532751,1664
6.788615,44.532846,1674
6.78877,44.532922,1678
6.789049,44.533291,1689
6.78926,44.533445,1698
6.789275,44.533501,1701
6.789283,44.533619,1706
6.789354,44.533671,1710
6.789305,44.533734,1713
6.789548,44.533743,1717
6.789587,44.533706,1716
6.789638,44.533679,1715
6.789836,44.533966,1731
6.789994,44.534233,1739
6.790069,44.534248,1739
6.79016,44.534233,1739
6.790228,44.534241,1739
6.790427,44.534227,1741
6.790583,44.53407,1746
6.790818,44.533763,1760
6.790837,44.533681,1763
6.790911,44.533652,1765
6.791165,44.533491,1772
6.791478,44.533489,1781
6.791821,44.533683,1786
6.792297,44.533789,1796
6.792414,44.533751,1801
6.792346,44.533679,1801
6.792337,44.53359,1803
6.79243,44.533616,1806
6.792508,44.533594,1809
6.792511,44.533489,1811
6.79254,44.533449,1813
6.792562,44.533284,1818
6.792668,44.533267,1822
6.793451,44.533585,1832
6.793867,44.533493,1847
6.793916,44.533386,1852
6.793904,44.533267,1855
6.794052,44.533142,1860
6.794204,44.533039,1865
6.794309,44.532923,1872
6.794119,44.532857,1871
6.794037,44.532695,1874
6.794096,44.532463,1882
6.794198,44.532511,1883
6.794342,44.532441,1887
6.794533,44.532353,1892
6.794407,44.532028,1899
6.794334,44.532006,1898
6.794147,44.531828,1897
6.794141,44.531749,1899
6.794123,44.531694,1900
6.794157,44.531652,1902
6.794052,44.531258,1910
6.794034,44.531178,1912
6.794073,44.531099,1915
6.794017,44.530888,1920
6.794068,44.530808,1923
6.794062,44.530733,1926
6.794096,44.530674,1929
6.794066,44.530619,1931
6.794101,44.53058,1933
6.794653,44.530246,1943
6.794691,44.530184,1943
6.794707,44.52994,1936
6.794874,44.529675,1929
6.79498,44.529454,1924
6.795126,44.529247,1926
6.795126,44.529131,1924
6.794708,44.528618,1930
6.794493,44.528526,1929
6.794294,44.528426,1925
6.7941,44.528365,1916
6.794044,44.528067,1916
6.794335,44.527655,1922
6.794177,44.527698,1918
6.794186,44.527627,1916
6.79433,44.527367,1912
6.794514,44.527139,1911
6.794448,44.527121,1908
6.794077,44.527336,1903
6.794506,44.526803,1896
6.794962,44.526658,1897
6.7953,44.5265,1897
6.795499,44.526152,1893
6.796347,44.525432,1891
6.796781,44.525157,1890
6.79719,44.525136,1892
6.797733,44.525083,1889
6.797592,44.525019,1886
6.797578,44.524972,1884
6.797706,44.524965,1883
6.798017,44.525035,1885
6.798566,44.525115,1886
6.798763,44.525169,1888
6.799983,44.525455,1893
6.800273,44.525507,1893
6.800397,44.525498,1893
6.800652,44.525479,1892
6.801072,44.525463,1890
6.801276,44.525463,1890
6.801474,44.525511,1892
6.801656,44.525535,1894
6.801751,44.525602,1897
6.801823,44.525644,1898
6.802002,44.525682,1899
6.802169,44.525728,1899
6.802343,44.525794,1900
6.802423,44.52583,1901
6.802716,44.525909,1901
6.802909,44.525953,1901
6.803043,44.525971,1900
6.803175,44.525977,1899
6.803299,44.525979,1898
6.80372,44.525986,1896
6.804011,44.525978,1896
6.804215,44.525995,1897
6.804353,44.526009,1899
6.804474,44.525986,1899
6.804812,44.52588,1898
6.805048,44.525827,1900
6.805372,44.525701,1901
6.805742,44.525634,1903
6.806123,44.525622,1905
6.806844,44.525483,1909
6.807396,44.525287,1910
6.807499,44.525205,1910
6.807617,44.525076,1910
6.807706,44.524995,1911
6.80791,44.524762,1916
6.808255,44.524571,1919
6.808402,44.524216,1921
6.808522,44.524043,1924
6.80865,44.523931,1926
6.808855,44.523827,1928
6.809077,44.523773,1930
6.809404,44.523754,1936
6.809841,44.523592,1942
6.81004,44.523438,1945
6.810603,44.52326,1955
6.811247,44.523009,1966
6.813366,44.521516,2002
6.813726,44.520927,2009
6.814259,44.520421,2011
6.814467,44.520364,2013
6.81471,44.52033,2015
6.815009,44.520299,2017
6.81537,44.520242,2019
6.81558,44.520194,2019
6.815724,44.520126,2021
6.815781,44.520056,2023
6.815757,44.519891,2028
6.815807,44.519821,2031
6.815893,44.519801,2032
6.815989,44.519801,2033
6.816059,44.519798,2033
6.816165,44.519753,2035
6.816122,44.519665,2037
6.816003,44.519602,2038
6.815964,44.519478,2041
6.81607,44.519476,2042
6.816192,44.519518,2042
6.816241,44.519468,2043
6.816202,44.519394,2045
6.816196,44.5193,2046
6.816322,44.519311,2047
6.816405,44.519315,2048
6.816386,44.519159,2051
6.816449,44.518999,2053
6.816535,44.518899,2055
6.81663,44.518852,2056
6.816798,44.51897,2058
6.816959,44.519017,2060
6.817029,44.519025,2061
6.817116,44.519004,2063
6.817164,44.518894,2067
6.817133,44.518828,2066
6.81716,44.518761,2067
6.817214,44.518726,2068
6.81738,44.518728,2072
6.817511,44.518727,2075
6.817507,44.518674,2075
6.817518,44.51862,2076
6.817565,44.518393,2076
6.817729,44.518251,2078
6.817825,44.518242,2080
6.817939,44.518298,2083
6.818072,44.518271,2086
6.818724,44.517912,2097
6.81924,44.517689,2107
6.8195,44.51753,2112
6.819852,44.51735,2117
6.820325,44.517145,2123
6.820548,44.516923,2126
6.820652,44.516885,2127
6.820835,44.516908,2130
6.820916,44.516851,2131
6.821027,44.516809,2133
6.82133,44.516815,2139
6.821427,44.516674,2141
6.821614,44.516553,2143
6.821787,44.516443,2146
6.821878,44.516328,2148
6.821941,44.516307,2149
6.822003,44.516487,2152
6.822055,44.516563,2153
6.822193,44.516548,2157
6.822322,44.516483,2160
6.822518,44.516298,2165
6.822719,44.516114,2170
6.822844,44.515904,2174
6.823146,44.51567,2179
6.823575,44.515621,2183
6.823988,44.515428,2189
6.824161,44.515317,2193
6.825405,44.514386,2199
6.826109,44.514338,2204
6.82697,44.513708,2201
6.827475,44.513437,2203
6.827834,44.513027,2204
6.829674,44.511793,2216
6.830143,44.511736,2222
6.830422,44.511568,2220
6.830849,44.511434,2223
6.831003,44.511302,2224
6.831318,44.511109,2226
6.8316,44.511093,2230
6.831737,44.51104,2231
6.831796,44.510904,2230
6.832186,44.510494,2233
6.832401,44.510053,2235
6.832615,44.509771,2236
6.833456,44.509431,2244
6.833751,44.509141,2254
6.834365,44.508988,2259
6.83458,44.508798,2264
6.834888,44.508726,2265
6.83503,44.508548,2268
6.835282,44.508345,2270
6.835647,44.508286,2271
6.836193,44.508009,2276
6.836998,44.506707,2309
6.8372,44.506547,2313
6.837483,44.506098,2327
6.837514,44.505813,2335
6.837721,44.505499,2345
6.837942,44.505395,2344
6.838328,44.505106,2344
6.838881,44.504728,2350
6.83895,44.504526,2350
6.83922,44.504305,2351
6.839472,44.504257,2354
6.839592,44.504272,2355
6.840554,44.503604,2366
6.840851,44.503473,2370
6.841175,44.503228,2376
6.841512,44.503101,2382
6.841559,44.503014,2383
6.84173,44.502923,2388
6.841883,44.502788,2393
6.842034,44.502621,2401
6.842165,44.502615,2404
6.841979,44.502222,2419
6.842106,44.50218,2422
6.841682,44.50183,2433
6.842213,44.501689,2444
6.842812,44.501777,2454
6.843157,44.501888,2462
6.843456,44.50198,2468
6.843481,44.501935,2471
6.843569,44.501967,2472
6.843682,44.501962,2475
6.843679,44.501907,2477
6.843731,44.501854,2480
6.843957,44.501804,2488
6.84412,44.501672,2494
6.844507,44.501072,2499
6.845038,44.500808,2508
6.845484,44.50054,2513
6.845794,44.50047,2515
6.846586,44.500108,2520
6.846678,44.500072,2521
6.846747,44.499979,2521
6.846752,44.499703,2522
6.846561,44.499349,2521
6.846601,44.498851,2510
6.846416,44.498562,2507
6.846398,44.498139,2503
6.846622,44.49768,2495
6.846662,44.497629,2494
6.846698,44.497592,2493
6.846803,44.497518,2492
6.846924,44.497464,2491
6.847028,44.497456,2490
6.847235,44.4975,2491
6.847301,44.497508,2490
6.847643,44.497615,2492
6.847755,44.497616,2490
6.84785,44.497606,2488
6.847926,44.497605,2487
6.848026,44.497626,2486
6.848111,44.497725,2487
6.848139,44.497775,2488
6.848216,44.497797,2487
6.848406,44.497736,2483
6.848496,44.497703,2482
6.848557,44.497661,2482
6.848642,44.497606,2481
6.848698,44.497579,2481
6.848762,44.497548,2481
6.848817,44.497519,2480
6.848899,44.497479,2480
6.848937,44.497432,2480
6.848985,44.497344,2481
6.848981,44.497298,2481
6.848998,44.497221,2481
6.849042,44.497187,2481
6.849088,44.4971,2481
6.849138,44.497045,2481
6.849266,44.497019,2480
6.849334,44.496992,2478
6.849476,44.496912,2476
6.849538,44.496829,2475
6.849581,44.496746,2474
6.849601,44.496695,2474
6.849654,44.49659,2473
6.849689,44.496541,2472
6.849784,44.496476,2471
6.849822,44.496401,2471
6.849879,44.495819,2466
6.849944,44.495631,2461
6.85009,44.495319,2460
6.850254,44.495034,2458
6.850368,44.494898,2457
6.850412,44.494857,2456
6.850434,44.494806,2456
6.8505,44.49473,2455
6.85056,44.494574,2454
6.850577,44.493954,2447
6.850578,44.493741,2442
6.850628,44.493545,2440
6.850636,44.493447,2440
6.850633,44.493375,2440
6.850601,44.493238,2439
6.850507,44.492926,2437
6.850504,44.492855,2437
6.850517,44.492786,2437
6.850545,44.492725,2438
6.850564,44.492677,2439
6.850625,44.492398,2442
6.85064,44.492352,2442
6.850676,44.492304,2442
6.850722,44.492195,2441
6.850721,44.492147,2440
6.850664,44.492042,2438
6.850607,44.491997,2437
6.850525,44.491857,2434
6.850442,44.491863,2435
6.850373,44.491844,2435
6.850283,44.491646,2431
6.850224,44.491553,2431
6.849924,44.491102,2422
6.849833,44.49103,2421
6.84977,44.490996,2421
6.849721,44.490904,2419
6.849704,44.49082,2417
6.84943,44.49041,2410
6.849399,44.490343,2408
6.849357,44.490287,2406
6.849317,44.490199,2405
6.849312,44.490031,2403
6.849091,44.489855,2397
6.849047,44.48981,2395
6.849049,44.489745,2395
6.849038,44.489698,2394
6.849011,44.489651,2392
6.848973,44.489614,2390
6.848946,44.489563,2388
6.848968,44.489521,2388
6.848969,44.489459,2386
6.848982,44.489411,2385
6.848984,44.489354,2384
6.849643,44.488246,2365
6.8504,44.487836,2367
6.850432,44.487764,2365
6.850379,44.487704,2365
6.849985,44.487592,2358
6.849869,44.487559,2355
6.849631,44.487199,2352
6.8496,44.48691,2352
6.849525,44.486571,2351
6.849554,44.486492,2354
6.849536,44.486331,2355
6.849433,44.486134,2354
6.849455,44.486057,2354
6.849564,44.485869,2356
6.849544,44.485796,2356
6.849407,44.485659,2355
6.84914,44.485479,2355
6.848986,44.485317,2355
6.848936,44.485159,2355
6.848806,44.484973,2353
6.848783,44.484755,2350
6.848657,44.484593,2348
6.848367,44.484393,2346
6.84814,44.484316,2346
6.84791,44.484165,2349
6.847752,44.484113,2350
6.847658,44.484026,2354
6.847578,44.484014,2354
6.847523,44.483942,2356
6.847384,44.4839,2357
6.847354,44.483843,2358
6.84727,44.4838,2359
6.847233,44.483656,2363
6.847255,44.483582,2365
6.847307,44.483534,2366
6.847602,44.48307,2372
6.848181,44.482332,2381
6.848204,44.482085,2385
6.848414,44.481499,2397
6.848541,44.481346,2398
6.848562,44.481172,2399
6.848683,44.480929,2400
6.849016,44.480483,2405
6.84914,44.480373,2407
6.849699,44.480119,2413
6.84998,44.479782,2420
6.850082,44.479612,2421
6.850127,44.479521,2421
6.850123,44.479454,2421
6.849981,44.479327,2423
6.849847,44.479208,2428
6.849776,44.479185,2430
6.849704,44.479203,2430
6.849577,44.479266,2430
6.849445,44.479306,2430
6.849326,44.479283,2431
6.849273,44.479148,2435
6.84936,44.478967,2440
6.849611,44.478823,2443
6.849743,44.478785,2443
6.850802,44.478692,2448
6.850958,44.478578,2454
6.851244,44.478151,2465
6.851315,44.477985,2467
6.851393,44.477869,2468
6.851644,44.477692,2468
6.851965,44.477486,2472
6.852228,44.477393,2475
6.852171,44.477359,2477
6.851832,44.477377,2479
6.851642,44.47734,2482
6.851609,44.477284,2485
6.851889,44.477238,2485
6.852378,44.47702,2490
6.852824,44.476824,2495
6.853064,44.476642,2499
6.853383,44.476371,2503
6.853215,44.476152,2507
6.853022,44.475982,2510
6.852887,44.475931,2513
6.852747,44.475932,2515
6.852462,44.475986,2521
6.851928,44.476216,2522
6.85145,44.476189,2529
6.851359,44.476199,2529
6.851864,44.476054,2533
6.85237,44.475476,2552
6.852583,44.475347,2551
6.852201,44.475434,2558
6.852474,44.475298,2556
6.852786,44.47506,2555
6.852541,44.475045,2553
6.852421,44.475085,2553
6.852234,44.475078,2552
6.851957,44.475143,2557
6.851746,44.475116,2559
6.851251,44.474804,2546
6.850961,44.474691,2542
6.851617,44.474771,2538
6.85093,44.474451,2526
6.851601,44.474397,2510
6.851503,44.474324,2506
6.851252,44.474211,2499
6.851032,44.474158,2495
6.85077,44.474057,2487
6.850627,44.474057,2486
6.850449,44.474041,2485
6.850351,44.474035,2485
6.850175,44.473972,2482
6.849748,44.473611,2470
6.849532,44.473428,2463
6.849613,44.47315,2452
6.849585,44.473005,2446
6.849574,44.472897,2442
6.849336,44.47285,2439
6.849267,44.47281,2437
6.849546,44.472579,2428
6.849405,44.472551,2425
6.849367,44.472457,2420
6.849319,44.472419,2418
6.849274,44.472325,2414
6.849153,44.47231,2412
6.84883,44.47211,2401
6.848711,44.472032,2396
6.848684,44.47196,2390
6.84868,44.471893,2386
6.848791,44.471825,2383
6.848948,44.47177,2382
6.849095,44.471612,2373
6.84943,44.471437,2367
6.849588,44.471301,2359
6.849816,44.47125,2356
6.850105,44.471014,2344
6.850197,44.470794,2337
6.850197,44.470638,2332
6.850311,44.470537,2330
6.850398,44.470233,2324
6.850458,44.47002,2320
6.850436,44.469934,2318
6.850531,44.469747,2316
6.850545,44.469345,2310
6.850551,44.469241,2308
6.850548,44.468977,2300
6.850464,44.468865,2296
6.8504,44.468525,2289
6.850362,44.468389,2287
6.850315,44.468354,2286
6.850306,44.468198,2282
6.850149,44.467936,2269
6.850038,44.467758,2261
6.849814,44.467556,2258
6.849671,44.467492,2256
6.849658,44.467391,2253
6.849769,44.46718,2247
6.84972,44.467074,2242
6.849821,44.466818,2231
6.849813,44.466737,2227
6.849817,44.466688,2225
6.849759,44.466614,2222
6.84974,44.466526,2219
6.849789,44.466464,2216
6.849746,44.46642,2214
6.849507,44.466408,2212
6.849723,44.466285,2208
6.849508,44.466244,2203
6.8497,44.466118,2199
6.849495,44.466078,2193
6.849694,44.466021,2194
6.84979,44.466033,2196
6.849851,44.465941,2192
6.849934,44.465809,2186
6.849949,44.465765,2184
6.850003,44.465688,2181
6.850193,44.465605,2177
6.850494,44.465519,2172
6.850757,44.465499,2168
6.850237,44.465175,2151
6.849836,44.465031,2142
6.850034,44.464946,2139
6.850415,44.464923,2135
6.849931,44.464653,2123
6.849775,44.464621,2120
6.849455,44.464594,2117
6.849211,44.464485,2111
6.848745,44.464403,2109
6.848572,44.464222,2104
6.848336,44.464035,2098
6.848236,44.463955,2095
6.848043,44.463772,2089
6.847904,44.463639,2085
6.847655,44.463313,2079
6.847581,44.463073,2074
6.847615,44.462929,2071
6.847569,44.462834,2068
6.847695,44.462711,2066
6.848095,44.462523,2062
6.848125,44.462322,2056
6.84823,44.462236,2055
6.848233,44.462174,2053
6.848281,44.462135,2052
6.848305,44.46209,2051
6.848364,44.46192,2046
6.84843,44.461874,2044
6.848423,44.461813,2042
